-2.87517,-1.05334,5
-4.31881,-0.520135,5
-3.27681,1.59983,5
-4.98282,0.0332126,5
-4.11128,0.196396,5
-3.4829,0.545482,5
-3.71364,-0.0657976,5
-4.45411,-0.391087,5
-2.61508,-1.11744,5
-2.96804,0.822101,5
-3.39448,0.212792,5
-3.39812,-0.0938077,5
-4.06405,-0.809961,5
-2.08941,0.0648774,5
-3.64421,-0.0262937,5
-3.09547,0.348771,5
-4.9148,0.0948469,5
-2.29437,-0.911694,5
-3.60088,-0.0431212,5
-3.54848,0.54398,5
-4.76869,0.884725,5
-3.83179,-1.07126,5
-3.47127,-0.157247,5
-3.55528,0.269478,5
-3.58812,-0.278993,5
-3.02879,-1.63488,5
-3.57956,-0.61118,5
-3.92564,0.0653578,5
-3.14443,0.0185509,5
-3.9979,0.293646,5
-3.62225,0.402591,5
-2.64861,-1.42233,5
-3.46317,-0.50731,5
-3.7568,0.923455,5
-3.51132,-0.101381,5
-2.92833,-0.50256,5
-3.8968,-0.653786,5
-3.36966,0.54578,5
-4.41984,1.32435,5
-3.5297,-0.572166,5
-4.53919,-0.0410831,5
-3.94008,0.101723,5
-3.54588,-0.689556,5
-4.0508,0.642653,5
-3.5453,0.0819263,5
-4.28048,-1.01182,5
-2.19836,0.336961,5
-3.65303,0.296561,5
-3.88779,-1.53404,5
-4.28401,1.44022,5
-3.26842,-0.108803,5
-3.57313,0.0382518,5
-3.5887,-0.353166,5
-3.44784,0.581348,5
-2.71499,-0.769783,5
-4.01402,-0.933587,5
-3.54983,0.0810132,5
-3.78225,0.189193,5
-4.01334,-0.694328,5
-3.77622,-0.457577,5
-3.68455,0.0546075,5
-3.6896,1.46058,5
-4.14115,-0.0334534,5
-2.23928,0.972325,5
-2.52846,-0.325758,5
-3.57994,-0.14403,5
-4.52285,-0.135891,5
-3.407,0.547149,5
-3.66028,-0.110726,5
-4.21367,-0.29849,5
-3.02298,-0.0276333,5
-4.81102,0.594789,5
-2.92654,0.753259,5
-2.73564,0.307327,5
-4.28489,-1.4067,5
-3.36963,-0.120718,5
-3.58694,-0.626329,5
-3.43204,1.3588,5
-3.93059,0.0231035,5
-3.00261,-0.708568,5
